similarity_score_cow,similarity_score_elephant,similarity_score_horse,similarity_score_spider,most_similar_target,true_target,CORRECT,filename,parent_dir
0.13419598,0.13677928,0.16319548,0.25414068,spider,spider,1,4575661.jpg,Train
0.18184541,0.14641097,0.1671831,0.2744176,spider,spider,1,8368966.jpg,Train
0.1801202,0.1486159,0.16701,0.24667901,spider,spider,1,3607203.jpg,Train
0.1713781,0.13392235,0.15133247,0.25035053,spider,spider,1,2614618.jpg,Train
0.16477245,0.15306705,0.18311098,0.26215732,spider,spider,1,8570369.jpg,Train
0.2068544,0.18872632,0.2035123,0.26167786,spider,spider,1,4341762.jpg,Train
0.15234293,0.15705098,0.18011174,0.28649977,spider,spider,1,8006963.jpg,Train
0.17864022,0.17457555,0.18523797,0.29403627,spider,spider,1,2512210.jpg,Train
0.18009526,0.17314772,0.18083814,0.24156266,spider,spider,1,6273142.jpg,Train
0.13569684,0.13707343,0.1647638,0.26753625,spider,spider,1,8913292.jpg,Train
0.19113095,0.17786087,0.1922674,0.2563742,spider,spider,1,5985797.jpg,Train
0.1898679,0.17504089,0.18461265,0.2949804,spider,spider,1,5664616.jpg,Train
0.19458076,0.16748986,0.1835591,0.2975827,spider,spider,1,7065880.jpg,Train
0.16867219,0.16121762,0.16494867,0.27514708,spider,spider,1,5852959.jpg,Train
0.15859222,0.1697137,0.17983216,0.23467728,spider,spider,1,8373607.jpg,Train
0.16373545,0.1521242,0.18747786,0.24456449,spider,spider,1,8695834.jpg,Train
0.1678463,0.16706808,0.1821986,0.2697652,spider,spider,1,1126362.jpg,Train
0.16106436,0.13942236,0.16764128,0.2725226,spider,spider,1,7337159.jpg,Train
0.17412776,0.1550831,0.19086303,0.25985828,spider,spider,1,1421822.jpg,Train
0.15707062,0.16010867,0.17194997,0.27291593,spider,spider,1,6975040.jpg,Train
0.15480551,0.15390642,0.17277472,0.2885388,spider,spider,1,5407533.jpg,Train
0.17822473,0.16926612,0.18074308,0.25508162,spider,spider,1,6979652.jpg,Train
0.15967232,0.14482053,0.16363631,0.24854235,spider,spider,1,7614365.jpg,Train
0.19712445,0.198899,0.19348514,0.28120145,spider,spider,1,2961501.jpg,Train
0.17451206,0.1653841,0.18310893,0.28181687,spider,spider,1,4793982.jpg,Train
0.19927506,0.18218595,0.19066818,0.29469836,spider,spider,1,6406396.jpg,Train
0.15698603,0.1534557,0.17369182,0.2650543,spider,spider,1,1430873.jpg,Train
0.19024658,0.17960373,0.18760647,0.24732395,spider,spider,1,9641810.jpg,Train
0.18314919,0.17495832,0.17916839,0.27031833,spider,spider,1,5201899.jpg,Train
0.15117443,0.14290959,0.1653143,0.27799824,spider,spider,1,7186689.jpg,Train
0.165632,0.14275065,0.16847818,0.2787843,spider,spider,1,5978544.jpg,Train
0.17842846,0.16311438,0.17804317,0.27221745,spider,spider,1,7969556.jpg,Train
0.1960242,0.20552346,0.19976522,0.2179882,spider,spider,1,7872162.jpg,Train
0.19417065,0.18014726,0.19252372,0.27284235,spider,spider,1,8286936.jpg,Train
0.19878188,0.1954094,0.18177676,0.268632,spider,spider,1,4202049.jpg,Train
0.15645991,0.13829516,0.16918616,0.2656481,spider,spider,1,5065357.jpg,Train
0.18670382,0.18440986,0.19045131,0.2873999,spider,spider,1,6418433.jpg,Train
0.19250768,0.17372596,0.17144012,0.26082924,spider,spider,1,4354596.jpg,Train
0.148595,0.15769279,0.18004507,0.2791551,spider,spider,1,5312832.jpg,Train
0.17867345,0.15182425,0.16933823,0.28440297,spider,spider,1,7339202.jpg,Train
0.14410791,0.12887311,0.1639289,0.2670265,spider,spider,1,6680361.jpg,Train
0.16610654,0.13309874,0.16351984,0.27505174,spider,spider,1,6018612.jpg,Train
0.1656176,0.16360241,0.17052087,0.27094537,spider,spider,1,9009824.jpg,Train
0.17494288,0.16995984,0.18390381,0.28081837,spider,spider,1,6224609.jpg,Train
0.14433102,0.14394952,0.16541354,0.2638919,spider,spider,1,5897741.jpg,Train
0.16372648,0.14922747,0.17408496,0.27998525,spider,spider,1,4074600.jpg,Train
0.14063227,0.13109182,0.14758638,0.23353593,spider,spider,1,8071485.jpg,Train
0.16556026,0.15504484,0.17693064,0.272227,spider,spider,1,4128157.jpg,Train
0.16067621,0.14078628,0.15030359,0.2638365,spider,spider,1,7996597.jpg,Train
0.18257281,0.16822657,0.17457238,0.24702848,spider,spider,1,8756922.jpg,Train
0.17747934,0.17779388,0.20009595,0.26062134,spider,spider,1,1390848.jpg,Train
0.15800361,0.14587072,0.16666274,0.274406,spider,spider,1,6234803.jpg,Train
0.18254583,0.16217148,0.17784455,0.2706133,spider,spider,1,2327350.jpg,Train
0.16079932,0.16293019,0.18711293,0.28539386,spider,spider,1,1476166.jpg,Train
0.17267036,0.16920133,0.1713423,0.2641414,spider,spider,1,2930175.jpg,Train
0.1696387,0.1517394,0.17594726,0.27725586,spider,spider,1,4752729.jpg,Train
0.1532351,0.15132533,0.17193231,0.26147914,spider,spider,1,3744846.jpg,Train
0.16568914,0.14612839,0.17881581,0.2855347,spider,spider,1,4343389.jpg,Train
0.16607447,0.16721353,0.16572402,0.27969095,spider,spider,1,4224306.jpg,Train
0.16298218,0.14344789,0.16824524,0.269168,spider,spider,1,1461546.jpg,Train
0.18075754,0.18198712,0.17194723,0.2919628,spider,spider,1,1261053.jpg,Train
0.19838747,0.18887094,0.20347708,0.2901733,spider,spider,1,2539527.jpg,Train
0.16667531,0.15719624,0.16075133,0.24006541,spider,spider,1,8880612.jpg,Train
0.17766726,0.16072838,0.18202211,0.2823727,spider,spider,1,3235092.jpg,Train
0.17052089,0.16523375,0.17916127,0.28061238,spider,spider,1,5335334.jpg,Train
0.16951083,0.14592399,0.16667642,0.27294695,spider,spider,1,5855212.jpg,Train
0.17579481,0.16051577,0.18116483,0.24954481,spider,spider,1,4939793.jpg,Train
0.17811854,0.16972433,0.19039667,0.28520912,spider,spider,1,3714526.jpg,Train
0.2179056,0.20362768,0.21819824,0.24164648,spider,spider,1,4502429.jpg,Train
0.1657449,0.14378932,0.17602237,0.2770447,spider,spider,1,5566286.jpg,Train
0.15998004,0.13757794,0.16128485,0.2868468,spider,spider,1,3977481.jpg,Train
0.15926544,0.14609878,0.17371231,0.281357,spider,spider,1,7318411.jpg,Train
0.17378096,0.1622417,0.17773537,0.28144452,spider,spider,1,3526253.jpg,Train
0.17072576,0.1789173,0.1894213,0.28801572,spider,spider,1,6487525.jpg,Train
0.16561225,0.1448336,0.1782792,0.2867314,spider,spider,1,7606396.jpg,Train
0.18732105,0.19643205,0.18329044,0.2828212,spider,spider,1,6704125.jpg,Train
0.17990075,0.16054675,0.17285822,0.29423562,spider,spider,1,8622466.jpg,Train
0.15448366,0.14407417,0.17346917,0.2773177,spider,spider,1,6717171.jpg,Train
0.15573362,0.15445952,0.18477654,0.23025754,spider,spider,1,2586327.jpg,Train
0.1644025,0.14647426,0.17680205,0.2772564,spider,spider,1,3114214.jpg,Train
0.15798183,0.1481555,0.17653173,0.24884418,spider,spider,1,8714467.jpg,Train
0.15883078,0.14893752,0.18343085,0.25655445,spider,spider,1,9496093.jpg,Train
0.17626987,0.15224625,0.18026319,0.27569884,spider,spider,1,3788528.jpg,Train
0.18240768,0.16612615,0.18235467,0.2720457,spider,spider,1,5287789.jpg,Train
0.16038434,0.15739048,0.16260676,0.22649138,spider,spider,1,8362935.jpg,Train
0.15712851,0.16115385,0.16963507,0.28007582,spider,spider,1,3383113.jpg,Train
0.18525642,0.18006042,0.17783837,0.26886317,spider,spider,1,2715093.jpg,Train
0.18085213,0.18057935,0.18920948,0.28421855,spider,spider,1,3033132.jpg,Train
0.19723529,0.17336556,0.19127382,0.29280415,spider,spider,1,6530827.jpg,Train
0.16657877,0.13424328,0.18676305,0.25804937,spider,spider,1,3538469.jpg,Train
0.17611955,0.20246813,0.17495854,0.2697691,spider,spider,1,7877228.jpg,Train
0.1757987,0.16675821,0.18261379,0.26103312,spider,spider,1,5624438.jpg,Train
0.16163047,0.16162339,0.17555082,0.25403994,spider,spider,1,6731217.jpg,Train
0.16040163,0.15086558,0.17337276,0.2685607,spider,spider,1,3304685.jpg,Train
0.18832892,0.1619553,0.18562418,0.28640762,spider,spider,1,3614113.jpg,Train
0.19937143,0.16967808,0.19635412,0.3063632,spider,spider,1,8021730.jpg,Train
0.17155261,0.17024063,0.17675704,0.2797356,spider,spider,1,8374212.jpg,Train
0.18373413,0.20957711,0.19375788,0.19658573,elephant,spider,0,8566459.jpg,Train
0.16872397,0.156669,0.17731716,0.2809669,spider,spider,1,8879641.jpg,Train
0.17011158,0.15950626,0.17439975,0.28388384,spider,spider,1,2375180.jpg,Train
0.16972595,0.16729395,0.1890287,0.27958477,spider,spider,1,5011418.jpg,Train
0.1945026,0.18721148,0.19416626,0.2856584,spider,spider,1,6479017.jpg,Train
0.15708321,0.14387614,0.17372622,0.289497,spider,spider,1,2870165.jpg,Train
0.21181872,0.1953816,0.17345853,0.2807238,spider,spider,1,9982718.jpg,Train
0.20857258,0.19915271,0.1825333,0.2658553,spider,spider,1,4310332.jpg,Train
0.16777788,0.15044315,0.18297257,0.27452722,spider,spider,1,8877692.jpg,Train
0.1773399,0.17868547,0.16997465,0.26609984,spider,spider,1,4780703.jpg,Train
0.17602445,0.16563888,0.17771801,0.27772248,spider,spider,1,8624412.jpg,Train
0.18072712,0.17107165,0.18543726,0.23459734,spider,spider,1,4095627.jpg,Train
0.19828638,0.19141695,0.19359574,0.23465449,spider,spider,1,4231897.jpg,Train
0.16458425,0.16617025,0.18846607,0.2864191,spider,spider,1,3351108.jpg,Train
0.16813777,0.17692983,0.18807867,0.2714065,spider,spider,1,2597613.jpg,Train
0.15454601,0.14721686,0.17061605,0.27758366,spider,spider,1,7466791.jpg,Train
0.17355937,0.16410059,0.18452366,0.2601223,spider,spider,1,6707954.jpg,Train
0.1672946,0.15578116,0.18602794,0.28319082,spider,spider,1,6272682.jpg,Train
0.15286331,0.13593225,0.16345352,0.2634067,spider,spider,1,5980609.jpg,Train
0.17682545,0.17208841,0.18921389,0.26896024,spider,spider,1,1860578.jpg,Train
0.1577697,0.16276355,0.17538503,0.24754938,spider,spider,1,7505381.jpg,Train
0.16191827,0.15851349,0.1722962,0.28422147,spider,spider,1,4605641.jpg,Train
0.15018097,0.14082305,0.17175624,0.27918717,spider,spider,1,9396236.jpg,Train
0.17112842,0.16048735,0.19061755,0.28762135,spider,spider,1,3909360.jpg,Train
0.1984625,0.18910636,0.1852433,0.21653698,spider,spider,1,9828487.jpg,Train
0.1926772,0.19102566,0.18571408,0.2945103,spider,spider,1,3423672.jpg,Train
0.19979052,0.18785353,0.19640043,0.28956866,spider,spider,1,6554230.jpg,Train
0.20334122,0.16077083,0.21010084,0.28205085,spider,spider,1,4593664.jpg,Train
0.15813841,0.15896547,0.1742954,0.27915987,spider,spider,1,4301149.jpg,Train
0.15003254,0.14076655,0.15483326,0.2563313,spider,spider,1,5373806.jpg,Train
0.17122711,0.15294638,0.1764207,0.26561826,spider,spider,1,8196170.jpg,Train
0.16594324,0.16801602,0.17726348,0.27842537,spider,spider,1,7040628.jpg,Train
0.18112868,0.16670516,0.17558119,0.27513337,spider,spider,1,9558728.jpg,Train
0.17054528,0.16362725,0.19026798,0.26833922,spider,spider,1,3463054.jpg,Train
0.1728876,0.1721,0.18323547,0.24358796,spider,spider,1,7720350.jpg,Train
0.16800758,0.16407163,0.18384705,0.284361,spider,spider,1,9602475.jpg,Train
0.16679251,0.1440979,0.18515408,0.2612416,spider,spider,1,1867940.jpg,Train
0.16639493,0.16653068,0.17932375,0.26801026,spider,spider,1,1057757.jpg,Train
0.1728583,0.16116683,0.17308751,0.27618006,spider,spider,1,5968148.jpg,Train
0.16806331,0.16174234,0.18361995,0.25958392,spider,spider,1,5699555.jpg,Train
0.17569908,0.17161362,0.17918438,0.2561561,spider,spider,1,7507782.jpg,Train
0.18785508,0.17599891,0.17051429,0.27404547,spider,spider,1,6372509.jpg,Train
0.17749596,0.17549875,0.16846304,0.2829626,spider,spider,1,8660124.jpg,Train
0.18125245,0.16677499,0.17753224,0.27942473,spider,spider,1,5683257.jpg,Train
0.19899563,0.18360879,0.19822381,0.2966945,spider,spider,1,6346337.jpg,Train
0.18250148,0.17989166,0.17316255,0.26084417,spider,spider,1,2143728.jpg,Train
0.1816393,0.16473585,0.19397771,0.2827527,spider,spider,1,7107987.jpg,Train
0.17695443,0.15606341,0.18297699,0.23328917,spider,spider,1,8230080.jpg,Train
0.18013883,0.15998417,0.17920075,0.2855531,spider,spider,1,9863123.jpg,Train
0.15377977,0.15568116,0.17798755,0.25758103,spider,spider,1,5876764.jpg,Train
0.1827972,0.17247467,0.19903433,0.26588923,spider,spider,1,9191454.jpg,Train
0.16091537,0.14919072,0.1758138,0.25014555,spider,spider,1,5535565.jpg,Train
0.15469626,0.15568058,0.18718688,0.2902999,spider,spider,1,6242794.jpg,Train
0.18318994,0.15660647,0.16902483,0.27943772,spider,spider,1,4487968.jpg,Train
0.17744748,0.16318859,0.20479605,0.2819713,spider,spider,1,7631840.jpg,Train
0.16202189,0.14464758,0.16048767,0.276926,spider,spider,1,1139477.jpg,Train
0.17692001,0.1810846,0.18299176,0.2976241,spider,spider,1,8042055.jpg,Train
0.16513999,0.15229794,0.17026182,0.2805532,spider,spider,1,9527061.jpg,Train
0.16969562,0.15714712,0.17631713,0.27592352,spider,spider,1,4080957.jpg,Train
0.17273107,0.16668744,0.19893764,0.26345295,spider,spider,1,2004701.jpg,Train
0.16405536,0.16272378,0.18230583,0.28292945,spider,spider,1,5723624.jpg,Train
0.17964306,0.17703097,0.19308063,0.27473426,spider,spider,1,7478787.jpg,Train
0.1645119,0.14222653,0.1594698,0.25012523,spider,spider,1,8314268.jpg,Train
0.19293256,0.1732143,0.19573662,0.28819907,spider,spider,1,1345510.jpg,Train
0.14261696,0.16211979,0.16832252,0.2664898,spider,spider,1,5656278.jpg,Train
0.17382713,0.16354384,0.18441378,0.28668198,spider,spider,1,8655955.jpg,Train
0.19090727,0.18067855,0.18547104,0.2791873,spider,spider,1,8467786.jpg,Train
0.20405741,0.19217022,0.20642935,0.29256907,spider,spider,1,1029315.jpg,Train
0.18166511,0.17589569,0.1812432,0.2737229,spider,spider,1,2086918.jpg,Train
0.16018188,0.15761535,0.16758089,0.2759545,spider,spider,1,9177311.jpg,Train
0.19316423,0.1804791,0.19938637,0.2959428,spider,spider,1,2119037.jpg,Train
0.18923977,0.18987931,0.19177166,0.28776884,spider,spider,1,2227607.jpg,Train
0.16933323,0.15266384,0.1773999,0.27421078,spider,spider,1,2487198.jpg,Train
0.15997034,0.15036538,0.17448983,0.28210175,spider,spider,1,6565398.jpg,Train
0.1544417,0.141561,0.17295142,0.27859366,spider,spider,1,7341360.jpg,Train
0.16527893,0.14385642,0.18564929,0.2805275,spider,spider,1,1136989.jpg,Train
0.17589135,0.14085439,0.16881485,0.23648703,spider,spider,1,3160434.jpg,Train
0.20161158,0.21152145,0.19926238,0.27870443,spider,spider,1,2588042.jpg,Train
0.15085386,0.14311358,0.17366065,0.25683162,spider,spider,1,8318137.jpg,Train
0.17889301,0.15414238,0.18079725,0.26537853,spider,spider,1,2090363.jpg,Train
0.18176448,0.1881135,0.18924648,0.26470536,spider,spider,1,7545177.jpg,Train
0.18255122,0.16062412,0.17861877,0.28986996,spider,spider,1,8749616.jpg,Train
0.1813558,0.17660753,0.19161125,0.2654011,spider,spider,1,2885110.jpg,Train
0.19316722,0.16863738,0.17095615,0.290083,spider,spider,1,4722362.jpg,Train
0.17139284,0.15899912,0.18418247,0.2567833,spider,spider,1,1908980.jpg,Train
0.16501741,0.14807186,0.17092438,0.2592195,spider,spider,1,9824484.jpg,Train
0.19378461,0.17236896,0.17786293,0.27942482,spider,spider,1,9112984.jpg,Train
0.16189969,0.15232664,0.17256254,0.2803078,spider,spider,1,7277229.jpg,Train
0.17368394,0.1593257,0.17013557,0.26535603,spider,spider,1,7542963.jpg,Train
0.1956189,0.18144578,0.1896917,0.27735662,spider,spider,1,8597717.jpg,Train
0.17094383,0.17094816,0.20063922,0.282038,spider,spider,1,3837514.jpg,Train
0.15544574,0.1367011,0.1626717,0.27585277,spider,spider,1,1443065.jpg,Train
0.20714524,0.18764313,0.19339624,0.28817225,spider,spider,1,9801002.jpg,Train
0.18652247,0.17439319,0.19278845,0.27927116,spider,spider,1,5030012.jpg,Train
0.15171364,0.1459733,0.1675234,0.2590514,spider,spider,1,9586296.jpg,Train
0.19544978,0.16827768,0.18724,0.29791683,spider,spider,1,9914427.jpg,Train
0.17191008,0.17598777,0.18834768,0.2658435,spider,spider,1,1968866.jpg,Train
0.20099717,0.17182398,0.1992152,0.18910186,cow,spider,0,2871330.jpg,Train
0.17544644,0.15809302,0.16912188,0.28940606,spider,spider,1,6553979.jpg,Train
0.18398526,0.17254873,0.17498748,0.2754282,spider,spider,1,5126466.jpg,Train
0.16975111,0.16470538,0.18201132,0.27342063,spider,spider,1,4671316.jpg,Train
0.17735115,0.17025216,0.18519086,0.28557163,spider,spider,1,3470771.jpg,Train
0.19248624,0.17064662,0.19037849,0.28598338,spider,spider,1,3796260.jpg,Train
0.17477302,0.1684846,0.1830847,0.29248375,spider,spider,1,4206351.jpg,Train
0.1959876,0.1696243,0.17245415,0.28988573,spider,spider,1,9757301.jpg,Train
0.16181774,0.15260777,0.1649875,0.263932,spider,spider,1,1579672.jpg,Train
0.17642994,0.15899645,0.16942209,0.2681495,spider,spider,1,4247443.jpg,Train
0.17354715,0.15461713,0.18225504,0.29149622,spider,spider,1,6970522.jpg,Train
0.16046362,0.16122772,0.16771317,0.28785846,spider,spider,1,4218621.jpg,Train
0.20024866,0.19692582,0.18985793,0.262402,spider,spider,1,3579037.jpg,Train
0.1671367,0.16033025,0.18256053,0.2830759,spider,spider,1,7892665.jpg,Train
0.14231437,0.14281294,0.1699845,0.27022353,spider,spider,1,3111183.jpg,Train
0.20903891,0.20158955,0.21601954,0.29608253,spider,spider,1,7108125.jpg,Train
0.16180295,0.15025368,0.17236446,0.2595808,spider,spider,1,3357620.jpg,Train
0.1686952,0.17346483,0.17844708,0.26441124,spider,spider,1,7956169.jpg,Train
0.1603609,0.15355639,0.17909013,0.27982494,spider,spider,1,4417946.jpg,Train
0.17791969,0.1439115,0.17189263,0.2530353,spider,spider,1,9661658.jpg,Train
0.18494669,0.17187668,0.18238406,0.28732646,spider,spider,1,5766779.jpg,Train
0.18305798,0.1620663,0.18505009,0.27764037,spider,spider,1,8099278.jpg,Train
0.16603114,0.17685042,0.17619187,0.27112332,spider,spider,1,1146339.jpg,Train
0.20226242,0.18833876,0.20129474,0.27998784,spider,spider,1,9563544.jpg,Train
0.18054952,0.16861676,0.19170351,0.27545264,spider,spider,1,9384184.jpg,Train
0.16171326,0.13176225,0.16272873,0.271797,spider,spider,1,1781429.jpg,Train
0.20029551,0.17487149,0.17873032,0.2828448,spider,spider,1,8849380.jpg,Train
0.18955597,0.18262427,0.19340517,0.2982477,spider,spider,1,4025097.jpg,Train
0.19617471,0.18846743,0.19663283,0.28859124,spider,spider,1,7435537.jpg,Train
0.17344527,0.14445762,0.17094065,0.2801675,spider,spider,1,7570719.jpg,Train
0.16091423,0.16348276,0.17903322,0.2725988,spider,spider,1,8339937.jpg,Train
0.19498375,0.17916538,0.19339663,0.28858745,spider,spider,1,1212698.jpg,Train
0.17436236,0.16821833,0.18866807,0.2811719,spider,spider,1,5577960.jpg,Train
0.18893896,0.18129964,0.18714593,0.27460024,spider,spider,1,3928593.jpg,Train
0.18943124,0.19157574,0.19206624,0.28043005,spider,spider,1,3511957.jpg,Train
0.17777266,0.17754641,0.19034828,0.19390444,spider,spider,1,8824756.jpg,Train
0.18466038,0.17202286,0.18292877,0.2635026,spider,spider,1,1664248.jpg,Train
0.17465806,0.17758626,0.1725099,0.26810867,spider,spider,1,7643579.jpg,Train
0.1765454,0.17627804,0.172068,0.28558648,spider,spider,1,5404971.jpg,Train
0.17195739,0.1466202,0.17104194,0.2911874,spider,spider,1,5961989.jpg,Train
0.18016009,0.16203028,0.17388737,0.29445893,spider,spider,1,4653789.jpg,Train
0.1778782,0.16323926,0.18387118,0.28574467,spider,spider,1,3857179.jpg,Train
0.1951567,0.20431669,0.20753384,0.256009,spider,spider,1,6134456.jpg,Train
0.15624252,0.16027838,0.16625354,0.2622028,spider,spider,1,5177003.jpg,Train
0.17367856,0.18915956,0.18208757,0.2291348,spider,spider,1,9555394.jpg,Train
0.22648406,0.20126237,0.20337363,0.26236445,spider,spider,1,9777172.jpg,Train
0.17706232,0.16499601,0.1929904,0.29128104,spider,spider,1,8546980.jpg,Train
0.189321,0.17876536,0.19259958,0.26824164,spider,spider,1,2031768.jpg,Train
0.1803823,0.16408484,0.16684787,0.2747401,spider,spider,1,3313658.jpg,Train
0.20139998,0.2009749,0.19777274,0.2638067,spider,spider,1,2630604.jpg,Train
0.16377811,0.16044937,0.17409669,0.27386656,spider,spider,1,1452582.jpg,Train
0.17318581,0.16371529,0.17774363,0.29272962,spider,spider,1,1328707.jpg,Train
0.17637941,0.17958987,0.18498464,0.25754234,spider,spider,1,4637795.jpg,Train
0.17341024,0.16549812,0.1762983,0.24941213,spider,spider,1,7981234.jpg,Train
0.16446678,0.15609628,0.17265473,0.2882218,spider,spider,1,9247723.jpg,Train
0.1779798,0.16327536,0.1817206,0.2873834,spider,spider,1,1495208.jpg,Train
0.2131186,0.19277236,0.19639216,0.26139772,spider,spider,1,8038266.jpg,Train
0.18770723,0.17115098,0.20056522,0.25987038,spider,spider,1,6052275.jpg,Train
0.1709362,0.16258693,0.17542998,0.27526546,spider,spider,1,3325116.jpg,Train
0.1910965,0.17570694,0.19775508,0.28936183,spider,spider,1,1075686.jpg,Train
0.1732052,0.15951623,0.16967976,0.27590787,spider,spider,1,8556947.jpg,Train
0.16019857,0.15508766,0.17981684,0.27765712,spider,spider,1,2595957.jpg,Train
0.19939634,0.17701162,0.18614513,0.28989086,spider,spider,1,2046873.jpg,Train
0.17137036,0.1793328,0.18317033,0.25900617,spider,spider,1,6642413.jpg,Train
0.14680046,0.14282687,0.17998292,0.25656617,spider,spider,1,6220707.jpg,Train
0.17606898,0.15792316,0.16976559,0.2681552,spider,spider,1,7924924.jpg,Train
0.17002632,0.15869339,0.17589413,0.26826674,spider,spider,1,2935013.jpg,Train
0.18235521,0.15584794,0.17264558,0.27374628,spider,spider,1,1781428.jpg,Train
0.17444429,0.16365358,0.16683999,0.2575766,spider,spider,1,6310613.jpg,Train
0.17415388,0.17449743,0.18461993,0.2854791,spider,spider,1,3068858.jpg,Train
0.16718403,0.16189069,0.18915248,0.25583756,spider,spider,1,9845889.jpg,Train
0.17455328,0.14888598,0.1731807,0.28879306,spider,spider,1,4786994.jpg,Train
0.14886133,0.14308931,0.16678466,0.27415285,spider,spider,1,4785279.jpg,Train
0.18483712,0.15322419,0.1647027,0.2752006,spider,spider,1,2550772.jpg,Train
0.16651675,0.14874004,0.18015583,0.29772073,spider,spider,1,9506134.jpg,Train
0.17780833,0.1824823,0.19013166,0.2897581,spider,spider,1,6212206.jpg,Train
0.19666728,0.21365777,0.20073122,0.24144638,spider,spider,1,4002818.jpg,Train
0.18839055,0.17341562,0.18609822,0.30559698,spider,spider,1,3754134.jpg,Train
0.19037321,0.17497201,0.18006077,0.27874082,spider,spider,1,6762258.jpg,Train
0.20437193,0.19123043,0.21051714,0.2815413,spider,spider,1,8335329.jpg,Train
0.200291,0.18703784,0.20109777,0.2883663,spider,spider,1,6545887.jpg,Train
0.1831829,0.17537488,0.18016209,0.27801123,spider,spider,1,6536869.jpg,Train
0.18772271,0.17353223,0.19401762,0.28895628,spider,spider,1,3889000.jpg,Train
0.20101115,0.18587388,0.18991244,0.28873655,spider,spider,1,6597069.jpg,Train
0.17511544,0.1734196,0.18519646,0.27242884,spider,spider,1,3440689.jpg,Train
0.17415921,0.15198947,0.18017863,0.28454712,spider,spider,1,7251996.jpg,Train
0.16764677,0.16232143,0.18461935,0.26738337,spider,spider,1,2986026.jpg,Train
0.18034464,0.16675377,0.1771416,0.27966464,spider,spider,1,3274993.jpg,Train
0.18491177,0.18231784,0.20078331,0.2736421,spider,spider,1,1802104.jpg,Train
0.1787453,0.16544345,0.18833005,0.2999057,spider,spider,1,8460830.jpg,Train
0.18831891,0.15362686,0.18224739,0.28389484,spider,spider,1,8625318.jpg,Train
0.15099756,0.13715787,0.16721848,0.24935938,spider,spider,1,1397242.jpg,Train
0.18664233,0.17577526,0.18163636,0.27467018,spider,spider,1,2711964.jpg,Train
0.16642188,0.16873226,0.18139143,0.274035,spider,spider,1,2128366.jpg,Train
0.19277216,0.18627617,0.1880049,0.28448096,spider,spider,1,3792950.jpg,Train
0.18322979,0.16866542,0.1840739,0.24725576,spider,spider,1,3755758.jpg,Train
0.15923148,0.16092862,0.17614444,0.24931458,spider,spider,1,6870045.jpg,Train
0.17644037,0.16544381,0.1811361,0.27729833,spider,spider,1,4796944.jpg,Train
0.21958081,0.188344,0.20649336,0.27365106,spider,spider,1,1816398.jpg,Train
0.16325025,0.16095546,0.17624544,0.27993217,spider,spider,1,6988715.jpg,Train
0.16405177,0.17094758,0.17157625,0.25594917,spider,spider,1,9229826.jpg,Train
0.18644223,0.16558537,0.19264865,0.27945298,spider,spider,1,7352904.jpg,Train
0.1728672,0.15094602,0.17623492,0.27871785,spider,spider,1,1613821.jpg,Train
0.17843702,0.15763903,0.17588948,0.27507797,spider,spider,1,8456602.jpg,Train
0.15377839,0.14819473,0.18031617,0.28534654,spider,spider,1,2707257.jpg,Train
0.16479336,0.16609156,0.17998514,0.22346379,spider,spider,1,3792373.jpg,Train
0.15469113,0.16041285,0.1725444,0.2678186,spider,spider,1,4573623.jpg,Train
0.15395997,0.15105608,0.16426605,0.2644974,spider,spider,1,1010975.jpg,Train
0.170243,0.16163257,0.17486095,0.25511774,spider,spider,1,3364376.jpg,Train
0.15473141,0.14329796,0.16932926,0.26739755,spider,spider,1,9102004.jpg,Train
0.19162342,0.1567154,0.19532143,0.24771245,spider,spider,1,8011437.jpg,Train
0.20343281,0.18003173,0.17825948,0.2830509,spider,spider,1,1431999.jpg,Train
0.18902318,0.1515827,0.17887768,0.28664285,spider,spider,1,8912797.jpg,Train
0.17017402,0.15223978,0.17371316,0.27285063,spider,spider,1,2729343.jpg,Train
0.17885916,0.16984947,0.18741652,0.24320951,spider,spider,1,5575422.jpg,Train
0.18910441,0.16782348,0.18066926,0.29085973,spider,spider,1,8554362.jpg,Train
0.19398625,0.16837779,0.17279504,0.24600694,spider,spider,1,2294352.jpg,Train
0.17346826,0.1603264,0.17510417,0.28907764,spider,spider,1,6146773.jpg,Train
0.19847007,0.17292264,0.1809681,0.2955809,spider,spider,1,7934881.jpg,Train
0.20113644,0.17767552,0.18156995,0.28838652,spider,spider,1,6651915.jpg,Train
0.15822954,0.1495127,0.17892006,0.27795833,spider,spider,1,9547962.jpg,Train
0.17585324,0.16885541,0.1850339,0.28676635,spider,spider,1,2787132.jpg,Train
0.1530647,0.14851792,0.17183304,0.22275837,spider,spider,1,5932848.jpg,Train
0.15710303,0.14502756,0.17167887,0.2717761,spider,spider,1,1096287.jpg,Train
0.18587102,0.16595307,0.18139878,0.25922498,spider,spider,1,4521170.jpg,Train
0.20374294,0.16607033,0.19924824,0.2733494,spider,spider,1,6976541.jpg,Train
0.19196622,0.15686497,0.16443281,0.28727055,spider,spider,1,2027530.jpg,Train
0.1689607,0.14512883,0.19077621,0.2526945,spider,spider,1,6077182.jpg,Train
0.18535557,0.19311163,0.20045525,0.24982688,spider,spider,1,3782954.jpg,Train
0.1931608,0.19658837,0.19782753,0.29712775,spider,spider,1,1586317.jpg,Train
